Id,FriendlyName,Category,Priority
5d1b39a386f774252339976f,Silicone tube,Barter Items,2 Medium
5bc9bdb8d4351e003562b8a1,Silver Badge,Barter Items,3 High
574d967124597745970e7c94,SKS,Weapons AC,1 Low
587e02ff24597743df3deaeb,OP-SKS,Weapons AC,1 Low
5af04e0a86f7743a532b79e2,Single-axis Fiber Optic Gyroscope 1,Quest,1 Low
5b4c72fb86f7745cef1cffc5,Single-axis Fiber Optic Gyroscope 2,Quest,1 Low
5b07db875acfc40dc528a5f6,Skeletonized AR-15 pistol grip,Attachments,1 Low
5ab8f20c86f7745cdb629fb2,Ski hat with holes for eyes,Vanity,2 Medium
574db213245977459a2f3f5d,SKS Standard Rearsight,Attachments,1 Low
5c0e66e2d174af02a96252f4,SLAAP,Attachments,3 High
5bd06f5d86f77427101ad47c,Slender mask,Vanity,1 Low
544fb6cc4bdc2d34748b456e,Snickers,Food,1 Low
5a29357286f77409c705e025,Sliderkey Flash drive,Quest,1 Low
590c62a386f77412b0130255,Sliderkey Secure Flash drive,Quest,1 Low
590c651286f7741e566b6461,Slim diary,Barter Items,3 High
5d235bb686f77443f4331278,Small S I C C case,Container,5 Super
5447b5e04bdc2d62278b4567,SMG,Parent Element,-1 Blacklist
5e2af00086f7746d3f3c33f7,Cleaner,Barter Items,1 Low
5a0eb38b86f774153b320eb0,SMW car key,Keys,2 Medium
5447b6254bdc2dc3278b4568,Sniper rifle,Parent Element,-1 Blacklist
5c13cd2486f774072c757944,Soap,Barter Items,2 Medium
5aafa1c2e5b5b00015042a56,Socom 16 7.62x51 muzzlebrake & compensator for M1A,Attachments,1 Low
5ab3afb2d8ce87001660304d,Socom 16 7.62x51 muzzlebrake & compensator for M1A,Attachments,1 Low
59e35abd86f7741778269d82,Sodium bicarbonate,Barter Items,2 Medium
5d5d8ca986f7742798716522,SOE Micro Rig,Chest Rig,1 Low
5df8a58286f77412631087ed,Tank Helm,Helmet,1 Low
5827272a24597748c74bdeea,SOK-12 aluminum handguard MTU002 Long Top,Attachments,1 Low
58272b392459774b4c7b3ccd,SOK-12 aluminum handguard MTU002 Short Top,Attachments,1 Low
58272b842459774abc128d50,SOK-12 CSS SIGHT RAIL MOUNT rear sight,Attachments,1 Low
576169e62459773c69055191,SOK-12 polymer handguard Sb.7-1,Attachments,1 Low
576167ab2459773cad038c43,SOK-12 Protection tube,Attachments,1 Low
5c010e350db83400232feec7,SP-8 Survival Machete,Weapons M,2 Medium
590a3c0a86f774385a33c450,Spark plug,Barter Items,1 Low
5447e0e74bdc2d3c308b4567,Special item,Parent Element,-1 Blacklist
55818aeb4bdc2ddc698b456a,Special scope,Parent Element,-1 Blacklist
57838ad32459774a17445cd2,VSS,Weapons DMR,3 High
5447bee84bdc2dc3278b4569,Special weapon,Parent Element,-1 Blacklist
5a788089c5856700142fdd9c,Speedfeed short M870 forestock,Attachments,1 Low
5a9ea27ca2750c00137fa672,Spike tactical dynacomp 7.62x39 muzzlebrake & compensator for AK,Attachments,1 Low
5e4abc1f86f774069619fbaa,Bank Robber,Chest Rig,2 Medium
5e4abfed86f77406a2713cf7,Tarzan,Chest Rig,2 Medium
5aafa857e5b5b00018480968,M1A,Weapons DMR,3 High
57347d8724597744596b4e76,Squad,Food,2 Medium
59f99a7d86f7745b134aa97b,SR1-MP magazine,Attachments,1 Low
5a27bad7c4a282000b15184b,SR1MP quad rail mount,Attachments,2 Medium
5a27b6bec4a282000e496f78,SR1MP silencer 9x21,Attachments,2 Medium
5a27b3d0c4a282000d721ec1,SR1MP silencer mount,Attachments,1 Low
5a27b281c4a28200741e1e52,SR1MP single rail mount,Attachments,1 Low
5c4ee3d62e2216152006f302,"SRVV ""Mk.2.0"" compensator 7.62x54 for SV-98",Attachments,1 Low
5cc9a96cd7f00c011c04e04a,SRVV 5.45x39 AK-74 muzzlebrake,Attachments,1 Low
5cc9ad73d7f00c000e2579d4,SRVV 7.62x39 AK muzzlebrake & compensator,Attachments,1 Low
590c392f86f77444754deb29,SSD drive,Barter Items,4 Ultra
5c06c6a80db834001b735491,Penis Helm,Helmet,1 Low
5ab8ebf186f7742d8b372e80,Atk2 BP,Backpack,1 Low
5aa7d193e5b5b000171d063f,Sphere-S,Helmet,2 Medium
5661632d4bdc2d903d8b456b,Stackable item,Parent Element,-1 Blacklist
57d14e1724597714010c3f4b,Standard 9x18PM 20-round magazine for PP-91,Attachments,1 Low
57d1519e24597714373db79d,Standard 9x18PM 30-round magazine for PP-91,Attachments,1 Low
5de8e8dafd6b4e6e2276dc32,Standard 9x19 15-round magazine for MP9,Attachments,1 Low
5de8ea8ffd6b4e6e2276dc35,Standard 9x19 20-round magazine for MP9,Attachments,1 Low
5de8eaadbbaf010b10528a6d,Standard 9x19 25-round magazine for MP9,Attachments,1 Low
5de8eac42a78646d96665d91,Standard 9x19 30-round magazine for MP9,Attachments,1 Low
5a17fb03fcdbcbcae668728f,Standard APS 9x18PM 20-round magazine,Attachments,1 Low
5d2f213448f0355009199284,Standard MP5 20-round 9x19 magazine,Attachments,1 Low
5926c3b286f774640d189b6b,Standard MP5 30-round 9x19 magazine,Attachments,1 Low
5ba264f6d4351e0034777d52,Standard MP7 20-round 4.6x30 magazine,Attachments,1 Low
5ba2657ed4351e0035628ff2,Standard MP7 30-round 4.6x30 magazine,Attachments,1 Low
5ba26586d4351e44f824b340,Standard MP7 40-round 4.6x30 magazine,Attachments,1 Low
5c5db6552e2216001026119d,Standard MPX 20-round 9x19 magazine,Attachments,1 Low
5894a05586f774094708ef75,Standard MPX 30-round 9x19 magazine,Attachments,1 Low
599860ac86f77436b225ed1a,Standard PP-19-01 30-round 9x19 magazine,Attachments,1 Low
571a282c2459771fb2755a69,Standard TT side grips,Attachments,1 Low
5c7d560b2e22160bc12c6139,Standart Spacer for Aimpont sight,Attachments,1 Low
59db3acc86f7742a2c4ab912,Stark AR Rifle Grip (black) for AR-15-compatible weapons,Attachments,1 Low
59db3b0886f77429d72fb895,Stark AR Rifle Grip (FDE) for AR-15-compatible weapons,Attachments,1 Low
566abbb64bdc2d144c8b457d,Stash,Parent Element,-1 Blacklist
566abbc34bdc2d92178b4576,Stash 10x23,Stash,1 Low
5811ce572459770cba1a34ea,Stash 10x33 ,Stash,1 Low
5811ce662459770f6f490f32,Stash 10x43,Stash,1 Low
5811ce772459770e9e5f9532,Stash 10x63,Stash,1 Low
5963866b86f7747bfa1c4462,Stash 8x40,Stash,1 Low
5963866286f7747bf429b572,Stash 8x6,Stash,1 Low
567583764bdc2d98058b456e,Stationary container,Parent Element,-1 Blacklist
5a17f98cfcdbcb0980087290,Stechkin Automatic Pistol 9x18PM,Weapons P,1 Low
5d2369418abbc306c62e0c80,Steiner Dbal PL tactical flashlight,Attachments,2 Medium
5448f3a64bdc2d60728b456a,Stimulator,Parent Element,-1 Blacklist
5c6d5d8b2e221644fc630b39,"Stngr Vypr 10"" M-LOK foregrip for AR15",Attachments,1 Low
55818a594bdc2db9688b456a,Stock,Parent Element,-1 Blacklist
5bfe7fb30db8340018089fed,Stock adapter Tactica Tula 12003 for MP-133/153,Attachments,1 Low
56e05b06d2720bb2668b4586,Stock silencer for PB 9x18 PM,Attachments,1 Low
5734770f24597738025ee254,Strike Cigarettes,Barter Items,1 Low
5a9d6d21a2750c00137fa649,Strike industries bridge guide,Attachments,1 Low
5c6d11152e2216000f2003e7,"Strike Industries CRUX 15"" M-LOK foregrip for 416A5",Attachments,1 Low
5a7b32a2e899ef00135e345a,Strike Industries G4 slide compensator 9x19,Attachments,1 Low
5a9d6d00a2750c5c985b5305,Strike industries keymod 4 inch guide,Attachments,1 Low
5a9d6d13a2750c00164f6b03,Strike industries keymod 6 inch guide,Attachments,1 Low
5a9d56c8a2750c0032157146,Strike industries TRAX 1 foregrip,Attachments,1 Low
5a9d6d34a2750c00141e07da,Strike industries TRAX 2,Attachments,1 Low
5d00e0cbd7ad1a6c6566a42d,Strike Industries Viper carabine length M-LOK foregrip for AR-15,Attachments,1 Low
5d00f63bd7ad1a59283b1c1e,Strike Industries Viper carbine length M-LOK foregrip (FDE) for AR-15,Attachments,1 Low
59984ab886f7743e98271174,Submachinegun 19-01 Vityaz-SN 9x19,Weapons SMG,1 Low
5c7fb51d2e2216001219ce11,Surefire SF3P 5.56x45 Flashhider for AR-15,Attachments,1 Low
55d6190f4bdc2d87028b4567,Surefire SOCOM556-MINI MONSTER 5.56x45 Silencer,Attachments,2 Medium
55d614004bdc2d86028b4568,MONSTER Sup.,Attachments,3 High
5c6d710d2e22165df16b81e7,Surefire WarComp 5.56x45 Flashhider for AR-15,Attachments,1 Low
5a7b483fe899ef0016170d15,Surefire XC1 tactical flashlight,Attachments,2 Medium
5d02797c86f774203f38e30a,Surv12 kit,Meds,2 Medium
5e2af37686f774755a234b65,SurvL,Barter Items,2 Medium
56083eab4bdc2d26448b456a,SV-98 anti-heat ribbon,Attachments,2 Medium
55801eed4bdc2d89578b4588,SV-98 bolt-action sniper rifle,Weapons SR,2 Medium
560e620e4bdc2d724b8b456b,SV-98 muzzle device,Attachments,1 Low
5dff8db859400025ea5150d4,SVD Low sidemount,Attachments,3 High
5c46fbd72e2216398b5a8c9c,SVDS,Weapons DMR,3 High
5c471ba12e221602b3137d76,SVDS frontsight,Attachments,1 Low
5c471c842e221615214259b5,SVDS Gas tube,Attachments,1 Low
5c471b7e2e2216152006e46c,SVDS Rearsight,Attachments,1 Low
5c471c2d2e22164bef5d077f,SVDS Upper Band,Attachments,2 Medium
593a87af86f774122f54a951,Syringe with a chemical,Quest,1 Low
5c0a840b86f7742ffa4f2482,T H I C C Items case,Container,5 Super
5b6d9ce188a4501afc1b2b25,T H I C C Weapon case,Container,5 Super
5df36948bb49d91fb446d5ad,T-5000 Pad,Attachments,1 Low
5c110624d174af029e69734c,T-7,Attachments,5 Super
59db7eed86f77461f8380365,TA51 Mount for sights,Attachments,1 Low
5bbde41ed4351e003562b038,Tacfire pistol grip for Mosin rifle,Attachments,1 Low
5bbdb83fd4351e44f824c44b,Tacfire Tanker style muzzlebrake for Mosin rifle,Attachments,1 Low
5648b6ff4bdc2d3d1c8b4581,TacTula 10000 mount,Attachments,3 High
5649d9a14bdc2d79388b4580,Tactica Tula TT01 Rearsight Weaver Adapter,Attachments,1 Low
5aa2ba19e5b5b00014028f4e,Tactical fleece hat,Vanity,1 Low
557ff21e4bdc2d89578b4586,Tactical glasses,Vanity,1 Low
5ab8f04f86f774585f4237d8,Tactical sling bag,Backpack,1 Low
5a0abb6e1526d8000a025282,Taktika Tula AK and AKM adapter,Attachments,1 Low
558032614bdc2de7118b4585,Tango Down Stubby BGV-MK46K tactical grip Black,Attachments,1 Low
58c157be86f77403c74b2bb6,Tango Down Stubby BGV-MK46K tactical grip FDE,Attachments,1 Low
58c157c886f774032749fb06,Tango Down Stubby BGV-MK46K tactical grip FG,Attachments,1 Low
5afd7e095acfc40017541f61,Tapco buffer tube,Attachments,1 Low
5afd7ded5acfc40017541f5e,Tapco INTRAFUSE Stock for SKS,Attachments,1 Low
5947f92f86f77427344a76b1,TAPCO SAW-Style black pistol grip for AK,Attachments,1 Low
5b099b965acfc400186331e6,TAPCO SAW-Style black pistol grip for SA-58,Attachments,1 Low
5947fa2486f77425b47c1a9b,TAPCO SAW-Style FDE pistol grip for AK,Attachments,1 Low
5afd7e445acfc4001637e35a,TAPCO SAW-Style pistol grip for SKS INTRAFUSE Kit,Attachments,1 Low
57514643245977207f2c2d09,Cola,Food,2 Medium
5d1b198cd7ad1a604869ad72,TDI AKM-L handguard for AK,Attachments,1 Low
5d4aaa73a4b9365392071175,TDI AKM-L handguard for AK Anodized Bronze,Attachments,2 Medium
5d4aaa54a4b9365392071170,TDI AKM-L handguard for AK Anodized Red,Attachments,3 High
5e00c1ad86f774747333222c,EXFIL blk.,Helmet,3 High
5e01ef6886f77445f643baa4,EXFIL coy.,Helmet,3 High
590c639286f774151567fa95,Technical documentation,Barter Items,1 Low
5d6fd45b86f774317075ed43,Technical Supply Crate,Lootable,2 Medium
5c94bbff86f7747ee735c08f,LabAcc keycard,Keys,4 Ultra
5c12620d86f7743f8b198b72,Tetriz,Barter Items,3 High
5bc5a351d4351e003477a414,Texas Precision Products muzzlebrake for Mosin rifle,Attachments,1 Low
564caa3d4bdc2d17108b458e,TGP-A 5.45x39 muzzle device/suppressor,Attachments,2 Medium
5a0448bc86f774736f14efa8,The key to the closed premises of the sanatorium,Quest,1 Low
5913877a86f774432f15d444,The key to the gas station storage room,Keys,1 Low
5d21f59b6dbe99052b54ef83,ThermalVision,Parent Element,-1 Blacklist
5c4eec9b2e2216398b5aaba2,Thread adapter 7.62x54 for SV-98,Attachments,1 Low
59e8a00d86f7742ad93b569c,Thread protection for AKM/VPO-209,Attachments,1 Low
5a6b585a8dc32e5a9c28b4f1,Thread protector for Alpha Wolf Glock barrels,Attachments,1 Low
5d3eb59ea4b9361c284bb4b2,Threaded barrel for Five-seveN 5.7x28,Attachments,2 Medium
5a6b5e468dc32e001207faf5,Threaded barrel for Glock 9x19 manufactured by Double Diamond,Attachments,1 Low
5a6b5b8a8dc32e001207faf3,Threaded barrel for Glock 9x19 manufactured by Lone Wolf.,Attachments,1 Low
5a6b5ed88dc32e000c52ec86,Threaded barrel for Glock 9x19 manufactured by Salient Arms,Attachments,2 Medium
5cadc1c6ae9215000f2775a4,Threaded barrel for M9A3 9x19,Attachments,2 Medium
587de4282459771bca0ec90b,Threaded barrel for P226 9x19,Attachments,1 Low
543be6564bdc2df4348b4568,Throwable weapon,Parent Element,-1 Blacklist
5d440625a4b9361eec4ae6c5,Thunder Beast 223CB Muzzle Brake 5.56x45,Attachments,1 Low
5d443f8fa4b93678dd4a01aa,Thunder Beast 30CB Muzzle Brake 7.62x51,Attachments,2 Medium
5d44064fa4b9361e4f6eb8b5,Thunder Beast Ultra 5 Sound Suppressor,Attachments,2 Medium
5cf79599d7f00c10875d9212,Tiger Rock Mosin rifle tread adapter,Attachments,1 Low
5c6beec32e221601da3578f2,TJ Custom 9x19 Compensator,Attachments,1 Low
5c13cef886f774072e618e82,Toilet paper,Barter Items,1 Low
57864bb7245977548b3b66c2,Tool,Parent Element,-1 Blacklist
5909d50c86f774659e6aaebe,Toolbox,Lootable,2 Medium
57347c93245977448d35f6e3,Toothpaste,Barter Items,1 Low
5a29284f86f77463ef3db363,Toughbook reinforced laptop,Quest,1 Low
5a38eecdc4a282329a73b512,TOZ 002 pistol grip for TOZ-106,Attachments,1 Low
59eb7ebe86f7740b373438ce,TOZ 6P29M Mount,Attachments,1 Low
5a38ef1fc4a282000b1521f6,TOZ stock for TOZ-106,Attachments,1 Low
5a38e6bac4a2826c6e06d79b,TOZ-106 bolt-action shotgun,Weapons SG,1 Low
5c61627a2e22160012542c55,TOZ-106 scope mount,Attachments,1 Low
5913611c86f77479e0084092,Trailer park cabin key,Keys,1 Low
56e33680d2720be2748b4576,Transformer Bag,Backpack,1 Low
59db7e1086f77448be30ddf3,Trijicon ACOG 3.5x35 scope,Attachments,1 Low
5c05295e0db834001a66acbb,Trijicon ACOG backup rear sight,Attachments,1 Low
5c05293e0db83400232fff80,Trijicon ACOG TA01NSN 4x32 scope,Attachments,1 Low
5c052a900db834001a66acbd,Trijicon ACOG TA01NSN 4x32 scope TAN,Attachments,1 Low
5a1eaa87fcdbcb001865f75e,REAP-IR Scope,Attachments,4 Ultra
5a32aa8bc4a2826c6e06d737,Trijicon RMR,Attachments,2 Medium
5a32aa0cc4a28232996e405f,Trijicon RMR mount for a Sig-Sauer pistols,Attachments,3 High
5a33bab6c4a28200741e22f8,Trijicon RMR mount for ACOG scopes,Attachments,1 Low
5d2da1e948f035477b1ce2ba,SRS-02 Scope,Attachments,2 Medium
5ca20abf86f77418567a43f2,Triton M43-A Chest Harness,Chest Rig,2 Medium
59fb137a86f7740adb646af1,Tromix Monster Claw 12ga muzzle brake,Attachments,1 Low
5c6d46132e221601da357d56,TROY Battlemag 5.56x45 STANAG 30-round magazine,Attachments,1 Low
5cc9b815d7f00c000e2579d6,TROY Claymore 5.56x45 muzzle brakefor AR-15,Attachments,1 Low
5c6c2c9c2e2216000f2002e4,"Troy Industries 13"" M-LOK foregrip for 416A5",Attachments,1 Low
591aef7986f774139d495f03,Troy M7A1 PDW Blk stock,Attachments,1 Low
591af10186f774139d495f0e,Troy M7A1 PDW FDE stock,Attachments,1 Low
5b4736a986f774040571e998,Troy QARS 3.2 inch guide,Attachments,1 Low
5b4736b986f77405cb415c10,Troy QARS 4.2 inch guide,Attachments,1 Low
5ab372a310e891001717f0d8,Troy S.A.S.S. Chassis stock for M14,Attachments,2 Medium
5a7d9104159bd400134c8c21,Truglo TFX Glock front sight,Attachments,1 Low
5a7d912f159bd400165484f3,Truglo TFX Glock rear sight,Attachments,1 Low
57347cd0245977445a2d6ff1,T-Shaped Plug,Barter Items,1 Low
57c450252459772d28133253,TSNIITochMash AS VAL stock,Attachments,1 Low
56e05a6ed2720bd0748b4567,TSNIITOCHMASH bakelite PB side grips,Attachments,1 Low
578395e82459774a0e553c7b,TSNIITochMash VSS Vintorez stock,Attachments,1 Low
571a12c42459771f627b58a0,TT pistol 7.62x25 TT,Weapons P,1 Low
5b3b713c5acfc4330140bd8d,TT pistol 7.62x25 TT Gold,Weapons P,2 Medium
571a29dc2459771fb2755a6a,tt-105 7.62x25 TT Magazine,Attachments,1 Low
5e2af22086f7746d3f3c33fa,Poxeram,Barter Items,2 Medium
5e00cdd986f7747473332240,TW EXFIL Ballistic helmet face shield (black),Attachments,1 Low
5e01f37686f774773c6f6c15,TW EXFIL Ballistic helmet face shield (coyote),Attachments,1 Low
5e00cfa786f77469dc6e5685,TW EXFIL Ear Covers Black,Attachments,2 Medium
5e01f31d86f77465cf261343,TW EXFIL Ear Covers Coyote,Attachments,2 Medium
5d2c772c48f0355d95672c25,TWS Dog leg rail dust cover for AK,Attachments,1 Low
55818b014bdc2ddc698b456b,UBGL,Parent Element,-1 Blacklist
5947e98b86f774778f1448bc,UBR GEN2 black stock,Attachments,1 Low
5947eab886f77475961d96c5,UBR GEN2 FDE stock,Attachments,1 Low
5c052fb986f7746b2101e909,RFIDR,Barter Items,3 High
59ccfdba86f7747f2109a587,UltiMAK M1-B gas tube for AK,Attachments,1 Low
5648b2414bdc2d3b4c8b4578,UltiMAK M1-B handguard for AK,Attachments,1 Low
5e42c71586f7747f245e1343,ULTRA meds key,Keys,5 Super
57d17c5e2459775a5c57d17d,Ultrafire WF-501B Flashlight,Attachments,1 Low
590a3d9c86f774385926e510,Ultraviolet lamp,Barter Items,1 Low
5a7b4900e899ef197b331a2a,UM Tactical UM3 Sight Mount,Attachments,1 Low
5929a2a086f7744f4b234d43,UMTBS 6sh112 Scout-Sniper,Chest Rig,1 Low
593962ca86f774068014d9af,Unknown key,Keys,1 Low
5aa7d03ae5b5b00016327db5,Blueberry Helm,Helmet,1 Low
5a1ead28fcdbcb001912fa9f,UNV DLOC-IRD Mount for sights,Attachments,1 Low
5c0e2f26d174af02a9625114,Upper receiver ADAR 2-15 5.56x45 for 2-15 assault rifle,Attachments,1 Low
5e0090f7e9dc277128008b93,Upper receiver B&T 9x19 for MP9 SMG,Attachments,1 Low
5de8e67c4a9f347bc92edbd7,Upper receiver B&T 9x19 for MP9-N SMG,Attachments,1 Low
55d355e64bdc2d962f8b4569,Upper receiver Colt M4A1 5.56x45 for M4A1 assault rifle,Attachments,1 Low
5bb20d53d4351e4502010a69,Upper receiver HK 416A5 5.56x45 for 416A5,Attachments,1 Low
5df8e4080b92095fd441e594,Upper receiver KAC 7.62x51 for SR-25 rifle,Attachments,1 Low
5894a5b586f77426d2590767,Upper receiver of the first generation SIG MPX,Attachments,1 Low
5d123102d7ad1a004e475fe5,"URX 3 8"" handguard for AR15",Attachments,2 Medium
5d122e7bd7ad1a07102d6d7f,"URX 3.1 10.75"" handguard for AR15",Attachments,2 Medium
5df916dfbb49d91fb446d6b9,URX-4 handguard for AR-10 and compatible,Attachments,1 Low
5c6bf4aa2e2216001219b0ae,US Palm pistol grip for AK,Attachments,1 Low
5909e99886f7740c983b9984,USB Adapter,Barter Items,1 Low
5aa2a7e8e5b5b00016327c16,USEC baseball cap,Barter Items,1 Low
5b40e61f5acfc4001a599bec,USEC baseball cap black,Vanity,1 Low
5da743f586f7744014504f72,Customs USEC key,Keys,4 Ultra
59e7708286f7742cbd762753,Ushanka ear-flap cap,Vanity,1 Low
5cf639aad7f00c065703d455,USP-1 scope eyecup,Attachments,1 Low
55d4af3a4bdc2d972f8b456f,UTG Low Profile A2 Frontsight AR-15,Attachments,1 Low
593d1fa786f7746da62d61ac,UTG SKS SOCOM Rail mount,Attachments,1 Low
5aa2ba46e5b5b000137b758d,UX PRO Beanie,Vanity,1 Low
5e2af51086f7746d3f3c3402,Fuze,Barter Items,2 Medium
5c0505e00db834001b735073,Valday 1P87 holographic sight,Attachments,2 Medium
5c0517910db83400232ffee5,Vald 6x Scope,Attachments,3 High
5755383e24597772cb798966,Vaseline,Meds,3 High
5913651986f774432f15d132,VAZ key,Keys,1 Low
5df8a42886f77412640e2e75,MPPV Rig,Chest Rig,4 Ultra
5c7951452e221644f31bfd5c,Venom Antidote muzzlebrake & compensator for AK,Attachments,2 Medium
59e6687d86f77411d949b251,Vepr AKM / VPO-209 366TKM carbine,Weapons AR,1 Low
5c501a4d2e221602b412b540,Vepr hunter,Weapons AC,2 Medium
59e6152586f77473dc057aa1,Vepr KM / VPO-136 7.62x39 carbine,Weapons AR,1 Low
591af28e86f77414a27a9e1d,Viking Tactical UVG Tactical grip,Attachments,1 Low
5c05308086f7746b2101e90b,Virtex,Barter Items,4 Ultra
5448e5724bdc2ddf718b4568,Visors,Parent Element,-1 Blacklist
57513fcc24597720a31c09a6,Vita juice,Food,1 Low
59bfc5c886f7743bf6794e62,Vityaz 9x19 sound suppressing device,Attachments,1 Low
5ab8ee7786f7742d8f33f0b9,VKBO army bag,Backpack,1 Low
5b7be4575acfc400161d0832,Vltor CASV 2 inch guide,Attachments,1 Low
5b7be4645acfc400170e2dcc,Vltor CASV 4 inch guide,Attachments,1 Low
5b7be46e5acfc400170e2dcf,Vltor CASV 5 inch guide,Attachments,1 Low
5b7bedd75acfc43d825283f9,Vltor CASV FAL foregrip for FAL,Attachments,1 Low
5b7bee755acfc400196d5383,Vltor CASV FAS foregrip for FAL,Attachments,1 Low
59e0bdb186f774156f04ce82,Vltor CASV keymod 2 inch guide,Attachments,1 Low
59e0be5d86f7742d48765bd2,Vltor CASV keymod 4 inch guide,Attachments,1 Low
59e0bed186f774156f04ce84,Vltor CASV keymod 6 inch guide,Attachments,1 Low
5c17664f2e2216398b5a7e3c,VLTOR CMRD keymod handguard for AK,Attachments,2 Medium
59bfe68886f7746004266202,Vltor MUR-1S 5.56x45 Upper receiver for AR systems,Attachments,2 Medium
5e32f56fcb6d5863cc5e5ee4,VOG-17,Weapons T,2 Medium
5e340dcdcb6d5863cc5e5efb,VOG-25,Weapons T,3 High
5dff772da3651922b360bf91,VOMZ Pilad 4x32 riflescope,Attachments,1 Low
584984812459776a704a82a6,"VOMZ Pilad P1X42 ""WEAVER"" reflex sight",Attachments,2 Medium
5addbba15acfc400185c2854,Vortex DC 7.62x51 muzzlebrake & compensator for M14,Attachments,1 Low
59f9d81586f7744c7506ee62,UH-1 Scope,Attachments,3 High
5c5039be2e221602b177c9ff,VPO-101 Gas tube,Attachments,2 Medium
5c503b1c2e221602b21d6e9d,VPO-101 Standard Rearsight,Attachments,1 Low
5de6556a205ddc616a6bc4f7,VPO-215 thread protection cap,Attachments,1 Low
5c05300686f7746dce784e5d,VPX,Barter Items,3 High
5cf656f2d7f00c06585fb6eb,VS-24 Handguard with a VS-33c gas block combo for AK,Attachments,1 Low
5d4aab30a4b9365435358c55,VS-24 white handguard with a VS-33c gas block combo for AK,Attachments,2 Medium
57838c962459774a1651ec63,VSS 9x39 integral barrel-suppressor,Attachments,1 Low
578395402459774a256959b5,VSS Vintorez dust cover,Attachments,1 Low
57838e1b2459774a256959b1,VSS Vintorez Standard Rearsight,Attachments,1 Low
5b3b6e495acfc4330140bd88,Vulcan MG night scope 3.5x,Attachments,2 Medium
5b3cbc235acfc4001863ac44,Vulcan MG scope eyecup,Attachments,1 Low
5ca20ee186f774799474abc2,Vulkan-5 Helm,Helmet,3 High
5ca2113f86f7740b2547e1d2,Vulkan-5 face shield,Attachments,3 High
544901bf4bdc2ddf018b456d,Wad of roubles,Money,3 High
5e4d34ca86f774264f758330,Razor,Headset,1 Low
570fd721d2720bc5458b4596,Walther MRS reflex sight,Attachments,2 Medium
5ca20d5986f774331e7c9602,Wartech Berkut VV-102 backpack,Backpack,1 Low
59e7643b86f7742cbf2c109a,"Wartech gear rig (TV-109, TV-106)",Chest Rig,1 Low
5ab8dab586f77441cd04f2a2,MK3 Rig,Chest Rig,3 High
5c0e746986f7741453628fe5,TV-110 ArmRig,Armored Rig,3 High
5c0fa877d174af02a012e1cf,Aquamari,Food,2 Medium
5d1b385e86f774252167b98a,W. filter,Barter Items,3 High
590c5bbd86f774785762df04,WD-40 100ml.,Barter Items,1 Low
590c5c9f86f77477c91c36e7,WD-40 400ml,Barter Items,1 Low
5422acb9af1c889c16000029,Weapon,Parent Element,-1 Blacklist
5909d89086f77472591234a0,W. Box (5x5),Lootable,3 High
5909d76c86f77471e53d2adf,W. Box (6x3),Lootable,3 High
5909d7cf86f77470ee57d75a,Weapon box (4x4),Lootable,2 Medium
5909d5ef86f77467974efbd8,Weapon box (5x2),Lootable,2 Medium
59fb023c86f7746d0d4b423c,Weapon case,Container,5 Super
5448fe124bdc2da5018b4567,Weapon mod,Parent Element,-1 Blacklist
5d1c819a86f774771b0acd6c,Weapon parts,Barter Items,1 Low
59148f8286f7741b951ea113,Weapon safe key,Keys,1 Low
5cf67a1bd7f00c06585fb6f3,Weapon Tuning Mosin rifle tread adapter,Attachments,1 Low
5cf67cadd7f00c065a5abab7,Weapon Tuning SKS tread adapter,Attachments,1 Low
5910968f86f77425cf569c32,Weapons repair kit,Unknown,1 Low
5a0f006986f7741ffd2fe484,Weather station safe key,Keys,3 High
5bfebc530db834001d23eb65,Weaver extended multi-slot base for Remington model 700,Attachments,1 Low
5a144dfd86f77445cb5a0982,West wing room 203 key,Keys,3 High
5a0ec6d286f7742c0b518fb5,West 205 key,Keys,3 High
5a0ec70e86f7742c0b518fba,West 207 key,Keys,3 High
5a0ee30786f774023b6ee08f,West 216 key,Keys,4 Ultra
5a13eebd86f7746fd639aa93,West 218 key,Keys,4 Ultra
5a13ef0686f7746e5a411744,West 219 key,Keys,4 Ultra
5a0ee34586f774023b6ee092,West 220 key,Keys,4 Ultra
5a0ee37f86f774023657a86f,West 221 key,Keys,4 Ultra
5a1452ee86f7746f33111763,West 222 key,Keys,4 Ultra
5a13ef7e86f7741290491063,West 301 key,Keys,4 Ultra
5a0eeb1a86f774688b70aa5c,West 303 key,Keys,4 Ultra
5a13f46386f7741dd7384b04,West 306 key,Keys,3 High
5a0eeb8e86f77461257ed71a,West 309 key,Keys,3 High
5a13ee1986f774794d4c14cd,West 323 key,Keys,3 High
5a0eebed86f77461230ddb3d,West 325 key,Keys,3 High
5b4391a586f7745321235ab2,WIFI Cam.,Special,3 High
5c11046cd174af02a012e42b,Wilcox Interface for PVS-7,Attachments,1 Low
5a16bb52fcdbcb001a3b00dc,Wilcox headmount,Helmet,1 Low
573476f124597737e04bf328,Wilston cigarettes,Barter Items,1 Low
56ea8d2fd2720b7c698b4570,Windham Weaponry Rail Gas Block,Attachments,1 Low
5c06779c86f77426e00dd782,Wires,Barter Items,1 Low
5bc5a35cd4351e450201232f,Mosin Muzz.,Attachments,2 Medium
